mp_id,formula,heat_capacity
mp-31304,Zr(TeCl)6,1250.516648159923
mp-22694,LiPPbO4,962.5127631364394
mp-559325,Ba7Sc6Al2O19,1335.526950499879
mp-554825,K2SnP2O7,865.0871602507356
mp-556781,Y3CuGeS7,547.1244708344811
mp-558455,Na4Li5(BO3)3,729.8779765630303
mp-570136,CuI,293.87637790803376
mp-643896,Na2Hf(HO)6,229.1628888672504
mp-3442,CaTiO3,196.91308093053263
mp-30957,Pr(PO3)3,418.0582855646567
mp-760400,Na5BiO5,237.61479661510992
mp-541601,KPr(PO3)4,595.007643745719
mp-555421,Na3TmSi2O7,1450.0963922121562
mp-554542,Mg3B(OF)3,359.2225654352528
mp-14128,K2HfF6,395.0978053127883
mp-13971,Nd2SeO2,110.84781609418874
mp-581024,CsK2Sb,98.66167101088318
mp-765481,Li2AgF5,677.063587998781
mp-561254,NaLi3GeO4,1357.684940470426
mp-568612,SnHg6(P2Cl3)2,1597.196044590904
mp-7936,LiNbS2,172.8732538854103
mp-560641,Ba12Cl5F19,847.7731387600957
mp-8376,MgAlBO4,431.8900505397186
mp-909,As2Se3,475.5968659432109
mp-23653,Na3MgC2ClO6,924.5167507549304
mp-5832,Li2Ge7O15,1678.5022498756402
mp-10615,BaLiP,68.14115559220033
mp-570613,CdI2,430.0274234017232
mp-14624,K5P2Au,386.4686665954292
mp-9569,Ca(ZnP)2,115.33782416820948
mp-541688,K3GaTe3,684.3313496243445
mp-639695,SiO2,726.2014886216639
mp-3446,SrTm2O4,593.5393525252226
mp-10969,CdCN2,70.50550357093539
mp-558728,Cs3Li2F5,216.5923041127977
mp-505721,Rb3VS4,739.9811181238076
mp-3082,CaSO4,303.980598142637
mp-6759,BaGa2(SiO4)2,916.5280500227892
mp-3926,NbAg7S6,656.4320215362392
mp-28989,Li10BrN3,265.01984564445985
mp-18440,Rb7NbAs4,586.1131057809001
mp-540632,RbTa(GeO3)3,528.144520738583
mp-9437,NbFeSb,68.98918710179707
mp-4636,ScCuO2,79.85455196190749
mp-571603,CdI2,858.8910219949167
mp-556605,ZrO2,231.3013789949863
mp-558516,TmSeClO3,487.8487105494452
mp-6030,Be3Al2(SiO3)6,881.4159056697125
mp-752413,Ca2HfO4,284.24209675751626
mp-561902,CsAg3S2,289.6234563678946
mp-981511,Y3SbO7,437.08802473893695
mp-15865,RbScAsO4F,1267.1763447050043
mp-17153,Ba(TbTe2)2,687.2656179800107
mp-557631,AgAs(XeF5)2,603.0270666197642
mp-23356,Bi4B2O9,1113.0300165726192
mp-669326,CdI2,644.1270553105453
mp-608555,Cs2SnCl6,215.3775637107161
mp-766343,Ba2CaI6,886.8332084379015
mp-753683,Sn2OF2,413.34775463553353
mp-17872,Ba(YTe2)2,684.5713560159626
mp-555155,KNa2Y(Si2O5)3,846.4070523403518
mp-5001,Li3BN2,409.49246948054326
mp-568692,In4Br7,461.2080578407951
mp-10942,KNaLaNbO5,372.45154177747327
mp-23174,ReCl3,545.9055103431069
mp-5777,BaTiO3,101.98515655049628
mp-12669,Dy2SO2,107.07382474461222
mp-570080,Li2TeSe3,571.9540902804443
mp-5048,LiGaTe2,187.33114682018223
mp-756624,Ba2SrI6,890.3672793882514
mp-9745,Ba3NaRuO6,477.32184852835456
mp-756798,Sr2CaI6,885.1725864749098
mp-755082,Sr3(AsO4)2,248.4471009293553
mp-555628,ZnS,1100.3740432149898
mp-556038,Ba3In(BO2)9,891.4550189168382
mp-674328,Zn(InS2)2,321.9208671124392
mp-12779,CdTe,97.68871801402132
mp-541495,KY(PO3)4,591.7328927572306
mp-676552,Nd2Th8O19,602.5627905526558
mp-30926,LaB5O9,812.0219454777533
mp-28361,Al2CdCl8,496.8810617890367
mp-754283,HoHO2,266.8928400412819
mp-2911,Ba3(SnP2)2,853.2854228699896
mp-759825,BiOF,265.5270593804814
mp-752411,Tm2Pb2O7,459.24754967039866
mp-557517,Tb3CuGeS7,549.07820948912
mp-571538,CdI2,716.0542026058957
mp-16996,Li3GaSiO5,698.0006006059921
mp-557019,RbErSeCl2O3,686.2743020597075
mp-6475,NaZr2(PO4)3,610.9889616085711
mp-761057,Sr5Nb4O15,945.6402560864152
mp-556413,Na4Cd2Si3O10,698.6412394076953
mp-29499,Re3Te8Cl3,1321.8717275551105
mp-973064,LaH3,48.932329610816886
mp-8585,Pd(AuF4)2,472.5231608263519
mp-23372,Sn2Bi2O7,431.3376555179677
mp-974381,Rh2S3,215.8841947664579
mp-11739,KLaTe2,98.00293909342042
mp-662553,B2Pb2S5,1466.2179796998432
mp-757115,KSb5O13,719.6417644101354
mp-567636,VFeSb,68.12608543596724
mp-644431,Cd2P3Cl,270.1256242521168
mp-546011,YZnAsO,179.97517679979467
mp-17698,K6CdTe4,540.3089302937702
mp-557456,Li4Al3Ge3IO12,827.4760742044105
mp-16329,ErSbPt,72.87189218955376
mp-540585,BaGa2(GeO4)2,987.1018694082152
mp-14011,Al(PO3)3,1609.8264238327629
mp-22102,Na3Ir(NO2)6,371.0270746739199
mp-23046,SrIF,142.89539974042614
mp-766352,BaCa2I6,883.9735255705813
mp-6568,BaCa(CO3)2,330.2356639090376
mp-33569,Sr(LaSe2)2,340.0557409441022
mp-29104,Ti3Zn2O8,983.716057867486
mp-28938,Nb3TeCl7,505.3081026444165
mp-532405,MgAl6O10,1133.9794405274308
mp-560927,Y4Al2O9,1146.3595178915405
mp-12903,YAgTe2,195.51494490142687
mp-28070,Rb2TeI6,442.252535223554
mp-568970,K3SnIrCl8,616.7525520600009
mp-676448,CsTiZnOF5,384.5150513744916
mp-625654,TeHO3,654.7439215750871
mp-24645,Er(HO)3,220.91474012442384
mp-554249,Bi6Cl3O7F,1492.7364394254314
mp-558415,K3CuP2S7,1154.73702702554
mp-37722,KBH4,147.2954690840288
mp-554722,Y3GaO6,402.5922424604594
mp-22906,CsBr,49.592697158289
mp-505709,CsSmZnSe3,291.0897782210802
mp-8850,Dy2S3,464.6746415363019
mp-561973,K(TeO3)2,712.7721668559907
mp-18463,RbZnPO4,508.37703111234777
mp-9921,ZrS3,177.7307479505001
mp-8285,ZnGeO3,190.79516721762636
mp-554120,DyCuS2,373.12081293718944
mp-30105,Ba2B4Se13,1652.1801278084497
mp-625403,Nd(HO)3,230.160562862455
mp-771981,BaLa2Br8,538.8705202594457
mp-531340,MgAl2O4,1669.1113981398362
mp-27851,Hg3(SeCl)2,321.9865928133365
mp-861944,KNaPrTaO5,370.420138307752
mp-865213,Ba8Bi4H2O,331.8456022457118
mp-28456,Sn15Os3O14,688.0818044229252
mp-555023,KCa4(BO3)3,596.3613416495002
mp-567228,Na2PSe3,558.7832283822472
mp-861937,Ba2AsAu,98.7901671716836
mp-16209,K3La(PS4)2,1240.6429333768058
mp-541156,Ge4PbO9,763.351743155989
mp-7781,CaZrS3,462.1202155923676
mp-971712,ZnCdS2,92.1212497261684
mp-768510,Ba4Sn3O10,729.3404183159653
mp-2951,CdGeO3,392.2920194338238
mp-14093,TbOF,127.02419160395188
mp-697038,Ba2H6Ru,116.9198971918743
mp-558368,AgBi2S3Cl,332.75904527161623
mp-865961,K3Bi(AsSe2)6,514.8024550674719
mp-315,PbF2,71.26163143475209
mp-560721,NaCaBeSi2O6F,816.8490948651183
mp-861914,Ba3Co(CN)3,376.3216693175148
mp-17100,In2P2O7,759.0804769575914
mp-27723,USeO5,269.5022929550605
mp-608014,K2Ge2Pb2O7,251.39783157328756
mp-560668,K2Zn3(P2O7)2,1597.0846271531916
mp-505089,Li4TbF8,1133.8588014072243
mp-754158,KNdO2,89.1412098026264
mp-3795,NaZnF3,449.1128955025884
mp-567713,Nb3TeI7,265.34475956430435
mp-28597,Na5InTe4,1947.498699022961
mp-6585,CaMgB2O5,1148.9423556366376
mp-673682,Tb2YbS4,327.0619368212101
mp-772861,BaSr2I6,884.3392398172039
mp-753748,Li3CuS2,518.062309864916
mp-17560,Na2UO4,590.299095367197
mp-28202,K3NO4,617.7790591695999
mp-3666,LiTaO3,192.79594536154124
mp-554243,SiO2,258.6055079208237
mp-4056,CaSc2O4,560.2409801887861
mp-13771,Sc2Cd3(GeO4)3,1573.861970666579
mp-706631,Na2B3HO6,1332.290546113309
mp-560993,CaAl12Si4O27,715.5821647648692
mp-27698,Y6UO12,387.3726056378868
mp-771328,Rb4PbO4,826.1453672211464
mp-4519,KPrO2,89.43370595034577
mp-21724,ZnSiPbO4,1032.4822050634923
mp-561065,MgTi2(PO5)2,490.6653725685719
mp-554805,Sr3Se3(ClO4)2,1327.103370430702
mp-6397,Na2Ca(SO4)2,442.8464277191004
mp-16376,HoSbPt,72.8876975308106
mp-530303,Mg(GaO2)2,1053.5554016716978
mp-554441,NaTi2Ga5O12,765.689676427442
mp-571458,RbGeI3,122.46421331143571
mp-756076,TbTaO4,469.2655916512044
mp-17054,Cs3TaS4,751.2699502566272
mp-768585,HoTa3O9,494.66091768645737
mp-672273,AlBiCl6,728.7626571505599
mp-557537,Zn4P6N12O,349.45174608540407
mp-27195,In4Bi2S9,697.3909359591865
mp-4622,Li2BeF4,776.8476979321032
mp-557664,Cs2TlBiF6,190.4338372558141
mp-555119,SrTaF7,376.8093051664399
mp-2940,LuPO4,202.52906112500557
mp-10223,Na2PdS2,232.68370046290465
mp-977371,PW4Cl11,725.8132639036152
mp-29958,Hg7(PO5)2,750.2232737219721
mp-4666,CdSiP2,171.90946732278604
mp-6353,Y2Si4CN6,823.6210330277544
mp-561086,CaSiO3,1038.3851273076368
mp-754665,Pb(BrO3)2,354.5112691548755
mp-556578,Cd(IO3)2,1441.6588843652294
mp-18073,K7TaAs4,582.3197136714007
mp-771645,Sr2CaI6,885.0161789830358
mp-571514,CdI2,572.8474884106913
mp-697236,MgH2(SeO3)2,361.5569234011013
mp-14535,In(PO3)3,1242.4193378885475
mp-8110,AlBO3,144.15189825415715
mp-10914,K3Cu5O4,1034.3581236655923
mp-31068,P2Pb4O9,1121.8485011368823
mp-553988,Cs2LiF3,262.4646461066812
mp-3118,Mg3TeO6,373.6813907644112
mp-29887,Pr(ClO4)3,517.8555877499001
mp-24589,K2HBrO,212.0611075798684
mp-30145,Rb2Bi8Se13,1124.7940820067654
mp-608653,As2Pb2S5,1634.4632864261778
mp-638061,AlInCl4,530.0159659797146
mp-15724,KNa2Sb,97.41151690766635
mp-13755,BaNa(PO3)3,938.9119042270692
mp-31077,Tl2TeI6,444.0853887975993
mp-17926,Zr3Ni3Sb4,474.4325076175612
mp-557179,NaSbS2,184.85235527897163
mp-570370,SnPSe3,464.2534060041999
mp-1070,CdSe,96.63566472825386
mp-981,SrF2,68.64901156776884
mp-8810,SrZn2(PO4)2,907.7472471545703
mp-642845,Rb3H5Pt,296.73652549865204
mp-554820,ZnS,1283.4558217732244
mp-540634,TaTl(GeO3)3,529.8679863461781
mp-6182,CsTb2Cu3Se5,516.8337285854287
mp-554218,Ti4P6PbO24,575.7665131340268
mp-573755,CsTeAu,146.55492059131825
mp-582081,Cs3NdCl6,1902.8613636295408
mp-7094,ReAgO4,232.97030089557896
mp-774797,Li2Ti3ZnO8,1059.5223384786525
mp-510646,TlPPbS4,612.0670365701002
mp-27573,NaSb3F10,572.6049596409442
mp-15339,Sr3As4,338.86706594227707
mp-8201,Rb3PdF5,391.3076606650767
mp-13196,SmSbO4,459.8097314505592
mp-11347,TbF3,349.3882727328845
mp-554433,KAl(SiO3)2,1323.3048691308009
mp-17911,Ba2ZnO3,537.3592500684914
mp-540939,Ti(TlS)4,849.4573883130198
mp-4991,Tb2Sn2O7,439.1205763974709
mp-756598,ErTa3O9,494.3783557706562
mp-3033,RbTaO3,394.1910351440347
mp-768663,Na3SiBiCO7,479.662647030832
mp-7191,Sr3GaN3,304.0844118571019
mp-7921,MgPdF6,163.5095169690304
mp-696983,KGaH4,344.2111737093292
mp-28557,Ag2PdCl4,327.73803264804815
mp-559282,CdB2XeF10,1031.2873399635644
mp-160,B,132.6701345436649
mp-697575,Rb2ZnH4,460.2797695677591
mp-669419,Cs3Cu2(BiS2)5,954.061224178574
mp-10933,Nd2TeS2,118.3041589400035
mp-28653,NdTa3O9,495.7909650259897
mp-559184,Zn2Si3Pb4SO15,914.580663884944
mp-23326,Ca4Cl6O,512.4151523838615
mp-38394,Ba(AlTe2)2,165.60491095641115
mp-29252,Sn2ClF3,491.30002664754727
mp-28782,Na3PS4,358.8828124329841
mp-5094,Co2(GeSe)3,739.7820396077587
mp-554286,La6Ti2S8O5,920.7834040754612
mp-981103,Sr3CdO4,164.80621434930086
mp-1039,MgTe,94.27544982035155
mp-28095,Au2Se2O7,422.4374399642844
mp-557183,KNaZnO2,220.76797665815127
mp-556548,Bi(BO2)3,548.767328653401
mp-556183,Pr3U(ClO2)3,560.6567385264777
mp-5224,BaSi2O5,776.61136889445
mp-758660,MgP2(H8O5)2,660.4952470008328
mp-3042,K2SiF6,182.43110381012085
mp-6425,Li3In2(PO4)3,680.5315201273245
mp-9755,HfGeO4,220.4763539122568
mp-866662,K5La4Si4O16F,580.36957012067
mp-9856,Cs2ZrSe3,290.73297304641727
mp-23419,Sb4Cl2O5,463.31828527383175
mp-6255,Ca3Sc2(SiO4)3,1422.1385341974992
mp-557920,Zn3(PO4)2,449.1104207576609
mp-542085,Sr2GeO4,574.1502757111159
mp-541057,Rb4Re6S13,1036.2804541204246
mp-6096,TlHg(AsS2)3,1017.4380453164594
mp-680169,Na21S7Cl(O14F3)2,3600.9895288144257
mp-556953,RbPS3,211.0536089944142
mp-655613,Cs2Tb6Te7N2,401.0996170632643
mp-772282,Sb4I2O5,472.136020550489
mp-676598,TlPbCl3,949.5404072904354
mp-3980,LiSbF6,163.98499416927365
mp-7939,NaNbSe2,187.24279916097305
mp-754466,Li2AgF3,132.2267637340408
mp-9086,CsDyS2,95.14459345045664
mp-583213,HgI2,1161.4062914150688
mp-560176,K2NaAl3F12,733.8288748802723
mp-17914,CaGa4O7,460.5769494503359
mp-569806,K5Na(Ti2Se9)3,1853.6819287323856
mp-31249,La2Te4O11,688.6625441787456
mp-28940,Sr4Nb2O9,602.7961364305974
mp-984872,CsPb2Cl5,389.3664684378594
mp-618177,K2ZnCl4,671.4799527013369
mp-780409,La4Al2O9,1190.054579694723
mp-28277,K2PrI5,789.6112339469673
mp-755738,Rb2O,289.9582522605664
mp-12644,Ba2LuNbO6,212.4139554989884
mp-554479,Ba3BPO7,410.6079795415248
mp-696195,YSeF,554.0397729350109
mp-561443,Ba3(PS4)2,271.6867282742222
mp-14260,ZnAg(PO3)3,1855.9772462081012
mp-772055,Li6Ti2O7,554.739935393058
mp-680120,CdI2,1111.7781765268903
mp-8616,ScAg(PS3)2,431.7218078944623
mp-778057,Na2SnO2,862.5346351372632
mp-555980,Ba2Zn3(PO3)10,1397.1707629550267
mp-862693,BaNaH3Pd,220.19657581866932
mp-674459,NaErF4,265.4282584834675
mp-24097,Mg3Si2H4O9,553.5525303539043
mp-1105,BaO2,65.74365040196743
mp-756432,Li2Ti(TeO4)3,325.652444513172
mp-554918,BaY6Si3B6(O12F)2,680.9742017194019
mp-772986,Na3SiSnBO7,470.9306932851074
mp-561226,BTe3(OF5)3,782.1448774483307
mp-971673,BiS2,279.5129998924951
mp-2173,P2O5,432.434809777777
mp-3563,Ba5Nb4O15,493.9360815707497
mp-557698,K4Na2TeO6,558.1621850029956
mp-677179,BaNaIn2(PO4)3,1305.229411077041
mp-3962,LaPO4,416.3261096743991
mp-6008,Ca3Al2(SiO4)3,1361.155335697429
mp-8900,K2VAgS4,366.3390956079243
mp-10795,TaTlS3,456.8631183512677
mp-7331,Cs2MgFe(CN)6,286.12235442765046
mp-36641,Cd(Ga3Te5)2,410.5790994291605
mp-14652,Cs2P3,221.88283485666005
mp-17807,LiUNbO6,694.3465089832777
mp-27283,TlPb2Cl5,779.1208762935449
mp-17112,K3Ge4Au,387.8744524876749
mp-3318,Na2BeF4,565.6479680922401
mp-758933,B8O,576.5497920579023
mp-17518,Sr2TaN3,491.93347201666114
mp-772416,Li2Ti3Sn(PO4)6,586.031185498739
mp-27815,NbCl3O,434.7965788061475
mp-6486,SrBPO5,364.3251449716347
mp-540635,BaSn(GeO3)3,530.2603237219994
mp-9922,HfS3,178.7465888577101
mp-35714,La5TlS8,331.5933300226269
mp-645291,As3Pb5ClO12,845.292193909873
mp-23662,LiB(HO)4,910.61612374357
mp-754478,HfZrO4,117.89963218720128
mp-754550,Tb3TaO7,423.17958548593646
mp-571341,InHg6As4Cl7,1731.574547235512
mp-4019,CaTiO3,394.8604423984298
mp-6040,BaBPO5,375.5304666573141
mp-567655,Sr2C(NCl)2,142.43623989501796
mp-541738,Cs3Cr2I9,673.0143940855784
mp-21705,K2In3AgSe6,1161.3397717686692
mp-768762,Ho2TeO6,696.9862356290496
mp-6078,Na2Cd3Si3O10,665.1717922774673
mp-5026,MgSiO3,666.4080121770252
mp-7714,Li4UO5,199.94343565747275
mp-557104,LiAlB2O5,532.9622240816223
mp-560830,Nd3Si2ClO8,522.2020822631688
mp-24798,Rb3B12H12Cl,303.0362310614016
mp-558336,Ho2O3,310.3116885213757
mp-12448,LiSm2OsO6,407.3240099372954
mp-560356,Sm3Si2S8I,621.1385253064037
mp-3821,K2PtF6,195.0928408334302
mp-557308,ZnS,453.8228375019683
mp-571085,Ga2BiSe4,668.8513654604556
mp-39140,Na4Al3Si3HO13,820.9331053290601
mp-23547,Ba7(ClF6)2,491.2405532930898
mp-557432,GeClO2F5,693.4116607103321
mp-18305,Rb3AsSe4,775.5078334042967
mp-754300,HoBiO3,215.69248992249277
mp-542749,K2(MoSe6)3,1087.0548744564658
mp-554950,Hg3SbAsS3,755.3726807424927
mp-571091,CdI2,501.0090433188796
mp-990448,C,17.51374481206917
mp-11623,LaInO3,425.4038688579875
mp-28136,Hg2IO,372.468046539385
mp-15520,TbZn(BO2)5,957.3270215874452
mp-684815,Ba4La2Ti3Nb2O18,534.5162485806958
mp-12362,AgHg3SbO6,455.9656015872847
mp-677014,K2ErTi(PO4)3,1326.178801093213
mp-680193,Ca4Al6O13,3274.589305969499
mp-3248,TbAsO4,227.8285386871409
mp-560732,BaNaZrF7,875.3385174620169
mp-29892,LiSb3O8,445.38475444572464
mp-27197,Na4As2O7,516.2111721421093
mp-4820,ZrSiO4,204.88596538292217
mp-975646,PrZnSbO,183.4445759671254
mp-27626,Ge19(AsI)4,1271.0243986881185
mp-23093,Sr2NdBiO6,428.24622316483214
mp-16543,Cs3Cu5O4,1043.005614415427
mp-554151,SiO2,180.37856935569923
mp-5794,Zn(GaO2)2,272.7219525256272
mp-27980,U(OF)2,101.46493297419184
mp-31256,U(SbO3)2,179.9352929718937
mp-571470,Na2SnSe3,3463.4716958889576
mp-28160,Ca3C3Cl2,323.9893031750684
mp-9499,Sm2C(NO)2,130.715589266637
mp-867219,Sr2GaGeN,230.7704979199505
mp-29423,TlFeBr4,537.2320578289165
mp-556021,BaTeO3,1247.354942369814
mp-14853,Ba3Er4O9,337.8072151938604
mp-17344,RbEr2Cu3S5,516.1252425917237
mp-677080,K6Ba3Ta12(Si2O13)4,1454.5172323051736
mp-759943,Al2O3,1277.6600669721347
mp-9870,K3Ta3(BO6)2,362.7605893655567
mp-555699,BaLa(BiS3)2,945.9378251835986
mp-30530,TlClO4,78.5463979146853
mp-559289,YTaO4,231.38565323192117
mp-22858,TlI,98.5903374176595
mp-772840,Sm2Ge2O7,833.676046143842
mp-5525,KAlO2,1210.1159500645183
mp-17288,Li2ZnSiO4,560.5328962426266
mp-3556,Tm2SO2,106.21145008970664
mp-570232,TbCl3,380.18940865103247
mp-1138,LiF,41.000768201411965
mp-766351,Ba2CaI6,838.2383381794662
mp-8678,NaAlPO4F,272.4704205970298
mp-31416,Ho3TaO7,431.0289616900932
mp-540924,NbTeI3,483.590007985009
mp-555808,Zn8B3H3O14,463.3810969820447
mp-13230,K3YF6,458.8162295244749
mp-568965,CaSiN2,1088.512330203039
mp-570418,YbI2,73.99081922372775
mp-7798,MgGeN2,281.5800852076635
mp-27782,XeIF7,381.174296782877
mp-29458,Rb3Mo2Cl9,652.9999746100206
mp-505825,Cs2PtC2,104.71524037792211
mp-697144,RbH2N,135.095152150158
mp-27697,ThI4,491.8993273033204
mp-555048,NaAlCdF6,757.984476962634
mp-27976,SmBr3,194.76994990379285
mp-961711,ZrSiPt,68.94018358043262
mp-21521,Cs2PbO3,271.34688166562523
mp-13335,Cd(BO2)2,814.9655468951692
mp-559020,KBi(PO3)4,1186.4558685512395
mp-571595,CdI2,715.5351661405435
mp-560538,Na3AlS3,1276.857192485828
mp-559186,BaBiBO4,520.2116181534965
mp-755277,Tb3SbO7,438.8539469570711
mp-554236,Ca5P3ClO12,755.0627248988413
mp-571162,Ca3(GaN2)2,368.9350885711132
mp-27629,Cs3Sb2Cl9,337.1070236678903
mp-567551,SiC,441.9255149149357
mp-6016,NdAlGe2O7,791.5153642054213
mp-6493,CaMgSiO4,499.0094873905489
mp-35249,Sm2Hf2O7,439.5765277706061
mp-569653,SnPCl9,477.3310100325186
mp-950995,Li6PS5I,558.7343602158525
mp-27649,BaU2O7,400.83560710281694
mp-14001,Ba4SiAs4,1730.561063030751
mp-554863,KNb5O13,1394.8799638548603
mp-23149,K4Al3Si3ClO12,822.2080908371231
mp-768800,Ho2(SO4)3,1120.0966446825282
mp-27888,Zr3GeO8,226.10421939095016
mp-558514,RbZrCdF7,435.5981163680609
mp-556737,Pr6Ti2S7O6,913.9158946041924
mp-510065,CsNdHgSe3,278.2461094697952
mp-722780,Pr2P3(HO2)5,1150.856485313054
mp-29555,MoBr2,844.2323177703088
mp-780683,Na2Sb4O11,653.3967025912067
mp-6892,Na6Mg2C4SO16,984.4227337010144
mp-24128,ReH4NO4,255.66510054481915
mp-756591,Sm3NbO7,449.3243085060759
mp-28027,AsF3,327.0630270212343
mp-989618,Cs2RbGaF6,223.65600521296432
mp-10288,LaCuTeS,382.39237698413126
mp-17552,CaSiO3,528.8721695167653
mp-769610,Ca5Ta4O15,899.3079252536439
mp-28091,In2(TeO3)3,1123.8487523276442
mp-555845,BaLiZr2F11,623.1688990242758
mp-982366,Tb2S2O,446.9885491863658
mp-22750,P2Pb3O8,216.03940413594324
mp-561232,NaSm(PS3)2,864.9551877282657
mp-3228,HgSO4,209.13901853206164
mp-571465,PbIBr,296.1440715236322
mp-570130,AlH3,248.0822996828548
mp-555942,Er3SiSe2O10F,1298.9693533805057
mp-23703,LiH,27.36304998639008
mp-555678,Na4Ti5O12,415.4453583934273
mp-696969,Sr(H2N)2,208.04606862847336
mp-27164,FeP4,604.6476666342995
mp-5512,Sr4Al14O25,1471.5918194779986
mp-570505,Ca3(AlN2)2,687.2306301925552
mp-4515,Ag3SbS3,320.5723915515172
mp-23996,BeH8SO8,409.0681804181384
mp-13133,K2TiO3,248.20146118850425
mp-757826,CsCa(NO2)3,199.70856871425963
mp-31026,Ba6Zn7F26,856.1282528370389
mp-684904,K2O,141.83194615990868
mp-643655,LiAl2H6ClO6,454.0607114674147
mp-8645,GeTe7As4,292.1124894821075
mp-17324,ZrSnS3,462.0153503145515
mp-14550,TiCdO3,394.3654387098925
mp-18157,SiP2O7,595.3614848308779
mp-754134,HfZrO4,235.1716145450397
mp-629690,Bi2(PbS2)3,526.3323483955563
mp-14399,LiAlSiO4,1375.147905146354
mp-756811,Li4TiS4,391.3951708168747
mp-10155,P2Ir,248.8516832401074
mp-29139,NaAuSe2,384.86289951432747
mp-22997,PbBrCl,293.5208260232829
mp-758196,Mg3(AsO4)2,695.8614231820779
mp-30140,BeI2,1075.1717341467668
mp-541272,LiGe2(PO4)3,589.7724021570804
mp-17765,Ta2ZnO6,696.2703489705475
mp-756919,Mg3(AsO4)2,474.4149875351803
mp-696396,NaHCO3,340.7865600114257
mp-9348,KRb2ScF6,222.8044447494669
mp-558083,BaLi2Ti6O14,1750.9644855159763
mp-29198,Na5AuSe12,865.6124070692107
mp-28710,BaGe2S5,714.8871045288771
mp-3427,LiAlO2,271.33905787631653
mp-24534,CaH4SeO6,365.2282513625091
mp-5448,Pr3SbO7,434.1174462213372
mp-4764,Pr2SeO2,111.1852130485576
mp-13445,Rb2As2Pt,243.19762901871732
mp-9069,K2NaAlAs2,284.9799966191288
mp-600016,SiO2,363.1809924548689
mp-760484,TmBO3,165.5905821807365
mp-779698,ZnTe2O5,1241.0986803905523
mp-556013,Na2Be(SiO3)2,1102.3138449712897
mp-754109,PrAsO4,228.7403705813676
mp-730074,Rb2CaH8(N3O)4,795.8442599430009
mp-5104,CaZnF4,263.3725318592743
mp-756156,Rb2ZrO3,257.8599947046361
mp-625472,Tm(HO)3,219.96881924175165
mp-560616,KCO2,275.8824077484952
mp-17481,Mg4Ta2O9,566.846737774822
mp-17777,Sr5As3O12F,839.1293448147721
mp-865965,Li2CaSi,87.30934036718966
mp-8759,Cs2ZrO3,259.90382309889105
mp-555561,BaU(SiO4)2,411.5607618609933
mp-4376,BaAlF5,580.9679108135778
mp-531840,MgAl2O4,1667.6649560820797
mp-758925,Na6Zn3As4H6O19,2681.58598718594
mp-29381,Na2Te2As,970.899257480851
mp-600001,SiO2,227.5941212069876
mp-7974,RbSmO2,89.53252233271334
mp-553278,Nd4Se3O4,244.01216380130816
mp-14249,Th(PS3)2,385.2481400232717
mp-625406,La(HO)3,235.98921031333373
mp-579560,Cs3Sb2Br9,343.49622188431266
mp-531590,SrAl22O34,1877.2111258768764
mp-31358,RbBO2,404.3940943258321
mp-558760,SrZrS3,463.11271905452094
mp-554906,Zn2BiPO6,741.0204458066456
mp-769079,ScGaO3,578.7014476575226
mp-13975,Er2SeO2,108.8812475182186
mp-22961,Li2ZnCl4,327.3848169910771
mp-9212,NaAlO2,293.9542798836679
mp-33526,LiBiS2,190.0574967713065
mp-15781,KLaS2,95.20124696336848
mp-561103,BaTa2O6,2048.4586694419017
mp-553880,ZnS,1191.920041145633
mp-570437,CdI2,221.91820770005128
mp-4527,Li8SnO6,276.05263701654974
mp-554155,KSb(PO4)2,203.72880823149103
mp-7438,KZnSb,145.8098235821743
mp-557862,BaAg2(HgO2)2,397.86592167323766
mp-643451,BaMg2H8Ru,297.63312731852125
mp-634326,GaHO2,242.01957560441997
mp-31245,Tb2Te4O11,681.308163047136
mp-30299,RbAsO2,337.3363338447149
mp-530033,B8O,576.3753444614979
mp-16818,Rb2Cd3Se4,877.9697278606716
mp-557531,Pb2S(O2F)2,344.0181265138897
mp-570256,Ag2HgI4,172.58756432667943
mp-18288,Ti(SnO2)2,569.98148839762
mp-17434,K2SmF5,731.9312866347182
mp-753864,Sr2Li2Nb4O13,371.2382015765963
mp-19886,ThSnPt,73.21897397357601
mp-23452,Sn3BrF5,828.511186295794
mp-28671,ZrTe2Br5,385.7861458195114
mp-697563,Ca4MgB4H6(CO9)2,489.8874473936494
mp-10550,SrMg2N2,102.75406780072773
mp-561446,BaCa(GaO2)4,276.7970456888752
mp-3277,BAsO4,91.53837724435492
mp-1342,BaO,47.19554905243836
mp-13820,Cd3SiO5,353.95666292948266
mp-6376,KV(CuS2)2,359.4643820365183
mp-754475,Tm2SeO2,103.82585885616118
mp-7765,Ba3SiO5,366.4822958385368
mp-23781,Rb3H(SO4)2,461.5506086839488
mp-22756,K2PbO3,266.43898849707165
mp-5746,MgTe2O5,637.0064351731893
mp-27356,AsO2,446.0881245741164
mp-20652,PbF3,355.47701290046507
mp-4675,NaTaO3,202.17733752473472
mp-540805,Ba2GeS4,649.9629832155941
mp-7562,TaTl3S4,186.6000115027844
mp-866641,K2Na(H2N)3,787.7414659275514
mp-9191,Na3SbTe3,684.2615424917235
mp-755336,NdIO,134.66289235899123
mp-9503,BaDyCuTe3,294.02572829820303
mp-8249,TlPS3,212.7167500731773
mp-10935,NaErPO4F,296.6885526932708
